match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,agency
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Kaoru Mitoma,Brighton & Hove Albion,Everton,0.5,1.4,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,James Milner,Brighton & Hove Albion,Everton,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Georginio Rutter,Brighton & Hove Albion,Everton,0.5,1.12,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jan Paul Van Hecke,NA,NA,0.5,1.28,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Carlos Baleba,Brighton & Hove Albion,Everton,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Igor,Brighton & Hove Albion,Everton,0.5,1.55,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Lewis Dunk,Brighton & Hove Albion,Everton,0.5,1.8,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Vitaliy Mykolenko,Everton,Brighton & Hove Albion,0.5,1.12,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Idrissa Gueye,Everton,Brighton & Hove Albion,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,S<c3><a9>amus Coleman,NA,NA,0.5,1.06,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Carlos Alcaraz,Everton,Brighton & Hove Albion,0.5,1.16,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Charalampos Kostoulas,Brighton & Hove Albion,Everton,0.5,1.33,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,James Garner,Everton,Brighton & Hove Albion,0.5,1.05,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Diego Coppola,Brighton & Hove Albion,Everton,0.5,1.1400000000000001,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Diego Gomez,NA,NA,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Adam Aznou,Everton,Brighton & Hove Albion,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jake O'Brien,Everton,Brighton & Hove Albion,0.5,1.06,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Tyler Onyango,NA,NA,0.5,1.28,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Yankuba Minteh,Brighton & Hove Albion,Everton,0.5,1.01,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Michael Keane,Everton,Brighton & Hove Albion,0.5,1.42,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jack Grealish,Everton,Brighton & Hove Albion,0.5,1.17,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Yasin Ayari,Brighton & Hove Albion,Everton,0.5,1.09,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Beto,Everton,Brighton & Hove Albion,0.5,1.58,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Dwight McNeil,Everton,Brighton & Hove Albion,0.5,1.52,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Tim Iroegbunam,Everton,Brighton & Hove Albion,0.5,1.06,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jo<c3><ab>l Veltman,NA,NA,0.5,1.03,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Kenny Tete,Fulham,Manchester United,4.5,3.75,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Yasin Ayari,Brighton & Hove Albion,Everton,1.5,1.55,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jan Paul Van Hecke,NA,NA,1.5,2.1,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Maxim De Cuyper,Brighton & Hove Albion,Everton,1.5,1.46,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Diego Coppola,Brighton & Hove Albion,Everton,1.5,1.65,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Iliman Ndiaye,Everton,Brighton & Hove Albion,1.5,1.65,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Olivier Boscagli,Brighton & Hove Albion,Everton,1.5,1.55,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Yankuba Minteh,Brighton & Hove Albion,Everton,1.5,1.26,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Diego Gomez,NA,NA,1.5,1.15,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Mats Wieffer,Brighton & Hove Albion,Everton,1.5,1.04,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,James Garner,Everton,Brighton & Hove Albion,1.5,1.42,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Harrison Armstrong,Everton,Brighton & Hove Albion,1.5,1.73,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Kiernan Dewsbury-Hall,Everton,Brighton & Hove Albion,1.5,1.8199999999999998,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Tyler Onyango,NA,NA,1.5,2.1,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Idrissa Gueye,Everton,Brighton & Hove Albion,1.5,1.32,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,James Milner,Brighton & Hove Albion,Everton,1.5,1.16,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Carlos Baleba,Brighton & Hove Albion,Everton,1.5,1.26,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,S<c3><a9>amus Coleman,NA,NA,1.5,1.46,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Vitaliy Mykolenko,Everton,Brighton & Hove Albion,1.5,1.62,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Kaoru Mitoma,Brighton & Hove Albion,Everton,1.5,2.45,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jake O'Brien,Everton,Brighton & Hove Albion,1.5,1.46,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Georginio Rutter,Brighton & Hove Albion,Everton,1.5,1.62,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Charalampos Kostoulas,Brighton & Hove Albion,Everton,1.5,2.25,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Carlos Alcaraz,Everton,Brighton & Hove Albion,1.5,1.73,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Nathan Patterson,Everton,Brighton & Hove Albion,1.5,1.2,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Adam Aznou,Everton,Brighton & Hove Albion,1.5,1.1,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jack Hinshelwood,Brighton & Hove Albion,Everton,1.5,1.46,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Matt O'Riley,Brighton & Hove Albion,Everton,1.5,1.26,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jack Grealish,Everton,Brighton & Hove Albion,1.5,1.78,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Jo<c3><ab>l Veltman,NA,NA,1.5,1.3599999999999999,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Tim Iroegbunam,Everton,Brighton & Hove Albion,1.5,1.46,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Brajan Gruda,Brighton & Hove Albion,Everton,1.5,2.1,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,Michael Keane,Everton,Brighton & Hove Albion,1.5,2.55,Neds
Everton v Brighton & Hove Albion,Everton,Brighton & Hove Albion,Player Tackles,James Tarkowski,Everton,Brighton & Hove Albion,1.5,1.8,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Ryan Gravenberch,Liverpool,Newcastle United,1.5,1.6,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Sandro Tonali,Newcastle United,Liverpool,1.5,1.8,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Ibrahima Konat<c3><a9>,NA,NA,1.5,1.6800000000000002,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Conor Bradley,Liverpool,Newcastle United,1.5,1.53,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Alexis Mac Allister,Liverpool,Newcastle United,1.5,1.28,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Curtis Jones,Liverpool,Newcastle United,1.5,1.42,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Lewis Miley,Newcastle United,Liverpool,1.5,1.38,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Jacob Murphy,Newcastle United,Liverpool,1.5,2.1,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Dan Burn,Newcastle United,Liverpool,1.5,2.25,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Emil Krafth,Newcastle United,Liverpool,1.5,1.78,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Rio Ngumoha,Liverpool,Newcastle United,1.5,2.45,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Malick Thiaw,Newcastle United,Liverpool,1.5,1.7,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Florian Wirtz,Liverpool,Newcastle United,1.5,1.8,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Wataru Endo,Liverpool,Newcastle United,1.5,1.4,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Dominik Szoboszlai,Liverpool,Newcastle United,1.5,1.38,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Anthony Gordon,Newcastle United,Liverpool,1.5,2.1,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Kieran Trippier,Newcastle United,Liverpool,1.5,1.48,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Joelinton,Newcastle United,Liverpool,1.5,1.28,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Jacob Ramsey,Aston Villa,Newcastle United,1.5,1.85,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Bruno Guimar<c3><a3>es,NA,NA,1.5,1.3599999999999999,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Lewis Hall,Newcastle United,Liverpool,1.5,1.46,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Cody Gakpo,Liverpool,Newcastle United,1.5,1.95,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Milos Kerkez,Liverpool,Newcastle United,1.5,1.85,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Harvey Elliott,Liverpool,Newcastle United,1.5,1.65,Neds
Crystal Palace v Nottingham Forest,Crystal Palace,Nottingham Forest,Player Tackles,Ibrahim Sangar<c3><a9>,NA,NA,4.5,4.1,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Harvey Elliott,Liverpool,Newcastle United,0.5,1.1400000000000001,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Sandro Tonali,Newcastle United,Liverpool,0.5,1.19,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Alexis Mac Allister,Liverpool,Newcastle United,0.5,1.01,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Dan Burn,Newcastle United,Liverpool,0.5,1.35,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Ibrahima Konat<c3><a9>,NA,NA,0.5,1.15,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Jacob Ramsey,Aston Villa,Newcastle United,0.5,1.22,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Lewis Miley,Newcastle United,Liverpool,0.5,1.04,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Malick Thiaw,Newcastle United,Liverpool,0.5,1.15,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Kieran Trippier,Newcastle United,Liverpool,0.5,1.07,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Cody Gakpo,Liverpool,Newcastle United,0.5,1.24,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Wataru Endo,Liverpool,Newcastle United,0.5,1.05,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Ryan Gravenberch,Liverpool,Newcastle United,0.5,1.12,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Hugo Ekitike,NA,NA,0.5,1.6,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Joelinton,Newcastle United,Liverpool,0.5,1.01,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Dominik Szoboszlai,Liverpool,Newcastle United,0.5,1.04,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Jacob Murphy,Newcastle United,Liverpool,0.5,1.3,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Bruno Guimar<c3><a3>es,NA,NA,0.5,1.03,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Milos Kerkez,Liverpool,Newcastle United,0.5,1.2,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Harvey Barnes,Newcastle United,Liverpool,0.5,1.75,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Lewis Hall,Newcastle United,Liverpool,0.5,1.07,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Fabian Sch<c3><a4>r,NA,NA,0.5,1.67,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,William Osula,Newcastle United,Liverpool,0.5,1.77,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Rio Ngumoha,Liverpool,Newcastle United,0.5,1.42,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Florian Wirtz,Liverpool,Newcastle United,0.5,1.19,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Anthony Gordon,Newcastle United,Liverpool,0.5,1.3,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Conor Bradley,Liverpool,Newcastle United,0.5,1.1,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Emil Krafth,Newcastle United,Liverpool,0.5,1.19,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Virgil Van Dijk,NA,NA,0.5,1.52,Neds
Newcastle United v Liverpool,Newcastle United,Liverpool,Player Tackles,Curtis Jones,Liverpool,Newcastle United,0.5,1.06,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Mason Mount,Manchester United,Fulham,0.5,1.2,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Diogo Dalot,Manchester United,Fulham,0.5,1.18,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Jorge Cuenca,Fulham,Manchester United,0.5,1.1,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Leny Yoro,Manchester United,Fulham,0.5,1.35,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Luke Shaw,Manchester United,Fulham,0.5,1.2,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Harry Wilson,Fulham,Manchester United,0.5,1.62,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Patrick Dorgu,Manchester United,Fulham,0.5,1.08,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Casemiro,Manchester United,Fulham,0.5,1.11,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Kenny Tete,Fulham,Manchester United,0.5,1.01,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Harry Maguire,Manchester United,Fulham,0.5,1.55,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Sa<c5><a1>a Luki<c4><87>,NA,NA,0.5,1.01,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Joshua King,NA,NA,0.5,1.38,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Amad Diallo,Manchester United,Fulham,0.5,1.24,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Ra<c3><ba>l Jim<c3><a9>nez,NA,NA,0.5,1.5,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Calvin Bassey,Fulham,Manchester United,0.5,1.16,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Alexander Iwobi,NA,NA,0.5,1.44,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Timothy Castagne,Fulham,Manchester United,0.5,1.06,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Joachim Andersen,Fulham,Manchester United,0.5,1.24,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Matthijs De Ligt,NA,NA,0.5,1.58,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Manuel Ugarte,Manchester United,Fulham,0.5,1.17,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Bruno Fernandes,Manchester United,Fulham,0.5,1.12,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Bryan Mbeumo,Manchester United,Fulham,0.5,1.72,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Sander Berge,Fulham,Manchester United,0.5,1.03,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Tom Cairney,Fulham,Manchester United,0.5,1.28,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Emile Smith Rowe,Fulham,Manchester United,0.5,1.28,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Matheus Cunha,Manchester United,Fulham,0.5,1.75,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Jorge Cuenca,Fulham,Manchester United,1.5,1.58,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Joshua King,NA,NA,1.5,2.35,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Sa<c5><a1>a Luki<c4><87>,NA,NA,1.5,1.28,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Calvin Bassey,Fulham,Manchester United,1.5,1.75,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Manuel Ugarte,Manchester United,Fulham,1.5,1.77,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Alexander Iwobi,NA,NA,1.5,2.55,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Patrick Dorgu,Manchester United,Fulham,1.5,1.5,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Joachim Andersen,Fulham,Manchester United,1.5,1.95,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Diogo Dalot,Manchester United,Fulham,1.5,1.78,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Amad Diallo,Manchester United,Fulham,1.5,1.98,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Mason Mount,Manchester United,Fulham,1.5,1.85,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Leny Yoro,Manchester United,Fulham,1.5,2.25,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Sander Berge,Fulham,Manchester United,1.5,1.38,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Bruno Fernandes,Manchester United,Fulham,1.5,1.62,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Casemiro,Manchester United,Fulham,1.5,1.58,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Tom Cairney,Fulham,Manchester United,1.5,2.1,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Emile Smith Rowe,Fulham,Manchester United,1.5,2.15,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Luke Shaw,Manchester United,Fulham,1.5,1.85,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Timothy Castagne,Fulham,Manchester United,1.5,1.45,Neds
Fulham v Manchester United,Fulham,Manchester United,Player Tackles,Kenny Tete,Fulham,Manchester United,1.5,1.16,Neds
