match,player_name,line,over_price,market_name,agency,under_price,player_team
Crystal Palace v Chelsea,Ben Casey,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ben Casey,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Benoît Badiashile,0.5,2,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,1.5,5.5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,2.5,19,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Benoît Badiashile,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Borna Sosa,0.5,1.53,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,1.5,3.4,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,2.5,9,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,3.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Borna Sosa,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,0.5,1.14,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,0.5,1.14,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,1.5,1.66,Player Shots,Bet365,2.1,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,1.5,1.66,Player Shots,Bet365,2.1,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,1.5,1.66,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,1.5,1.66,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,2.5,3,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,2.5,3,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,3.5,6,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,3.5,6,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,4.5,13,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,4.5,13,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,5.5,21,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,5.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,6.5,NA,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Brennan Johnson,7.5,NA,Player Shots,Bet365,NA,Tottenham Hotspur
Crystal Palace v Chelsea,Brennan Johnson,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,0.5,2,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,1.5,5.5,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,2.5,19,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chris Richards,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Chrisantus Uche,0.5,1.025,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,1.5,1.16,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,2.5,1.53,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,3.5,2.2,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,4.5,3.75,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,5.5,6.5,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,6.5,13,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Chrisantus Uche,7.5,21,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Cole Palmer,0.5,1.071,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,1.5,1.36,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,2.5,2,Player Shots,Bet365,1.72,Chelsea
Crystal Palace v Chelsea,Cole Palmer,2.5,2,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,3.5,3.5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,4.5,6.5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,5.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,6.5,21,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Cole Palmer,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Daniel Muñoz,0.5,1.5,Player Shots,Bet365,2.5,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,0.5,1.5,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,1.5,3.25,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,2.5,8,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,3.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Daniel Muñoz,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dario Essugo,0.5,1.36,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,1.5,2.62,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,2.5,6,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,3.5,15,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,4.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,5.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,6.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dario Essugo,7.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Dean Benamar,0.5,1.72,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,1.5,4.33,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,2.5,13,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Dean Benamar,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Enzo Fernández,0.5,1.14,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,1.5,1.66,Player Shots,Bet365,2.1,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,1.5,1.66,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,2.5,3,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,3.5,6,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,4.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,5.5,21,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Enzo Fernández,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Estevao,0.5,1.1,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,1.5,1.5,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,2.5,2.37,Player Shots,Bet365,1.53,NA
Crystal Palace v Chelsea,Estevao,2.5,2.37,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,3.5,4.33,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,4.5,9,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,5.5,19,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,6.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Estevao,7.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,George King,0.5,2.37,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,1.5,8,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,2.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,George King,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,0.5,1.14,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,1.5,1.66,Player Shots,Bet365,2.1,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,1.5,1.66,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,2.5,3,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,3.5,6,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,4.5,13,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,5.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Ismaïla Sarr,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,0.5,1.14,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,1.5,1.66,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,2.5,3,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,3.5,6,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,4.5,13,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,5.5,21,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,6.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jamie Bynoe-Gittens,7.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jaydee Canvot,0.5,2,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,1.5,5.5,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,2.5,19,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jaydee Canvot,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,0.5,1.071,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,1.5,1.4,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,2.5,2.1,Player Shots,Bet365,1.66,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,2.5,2.1,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,3.5,3.75,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,4.5,7,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,5.5,15,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jean-Philippe Mateta,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,0.5,1.44,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,1.5,3,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,2.5,7,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,3.5,19,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Jefferson Lerma,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,João Pedro,0.5,1.12,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,1.5,1.57,Player Shots,Bet365,2.25,Chelsea
Crystal Palace v Chelsea,João Pedro,1.5,1.57,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,2.5,2.62,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,3.5,5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,4.5,11,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,5.5,21,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,João Pedro,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Joel Drakes-Thomas,0.5,1.53,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,1.5,3.4,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,2.5,9,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,3.5,21,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,4.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,5.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,6.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Joel Drakes-Thomas,7.5,NA,Player Shots,Bet365,NA,NA
Crystal Palace v Chelsea,Jorrel Hato,0.5,2,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,1.5,5.5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,2.5,19,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Jorrel Hato,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,0.5,1.8,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,1.5,4.33,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,2.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Josh Acheampong,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Justin Devenny,0.5,1.33,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,1.5,2.37,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,2.5,5.5,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,3.5,13,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Justin Devenny,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,0.5,1.53,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,1.5,3.4,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,2.5,9,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,3.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Kaden Rodney,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Liam Delap,0.5,1.05,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,1.5,1.28,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,2.5,1.8,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,3.5,3,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,4.5,5.5,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,5.5,11,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,6.5,21,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Liam Delap,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,0.5,1.72,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,1.5,4.33,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,2.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Malo Gusto,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,0.5,1.8,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,1.5,4.33,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,2.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Cucurella,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,0.5,1.083,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,1.5,1.4,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,2.5,2.1,Player Shots,Bet365,1.66,Chelsea
Crystal Palace v Chelsea,Marc Guiu,2.5,2.1,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,3.5,3.75,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,4.5,7,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,5.5,15,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Marc Guiu,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Maxence Lacroix,0.5,1.8,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,1.5,4.5,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,2.5,13,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Maxence Lacroix,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Moisés Caicedo,0.5,1.8,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,1.5,4.33,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,2.5,13,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,3.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Moisés Caicedo,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Nathaniel Clyne,0.5,2.37,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,1.5,8,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,2.5,21,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,3.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,4.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,5.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,6.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Nathaniel Clyne,7.5,NA,Player Shots,Bet365,NA,Crystal Palace
Crystal Palace v Chelsea,Pedro Neto,0.5,1.1,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,1.5,1.44,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,2.5,2.25,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,3.5,4,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,4.5,9,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,5.5,17,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Pedro Neto,7.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,0.5,1.53,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,1.5,3.4,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,2.5,9,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,3.5,21,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,4.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,5.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,6.5,NA,Player Shots,Bet365,NA,Chelsea
Crystal Palace v Chelsea,Reece James,7.5,NA,Player Shots,Bet365,NA,Chelsea
